method,taxa,rtt
castles_pro,G001004265,6.587801
castles_pro,G001783335,7.1165069999999995
castles_pro,G001783485,7.133626
castles_pro,G001779655,6.955063999999999
castles_pro,G001824355,5.7233909999999995
castles_pro,G001781565,6.817983
castles_pro,G001781285,6.867039999999999
castles_pro,G001783465,6.751115
castles_pro,G001781885,6.710988
castles_pro,G001004905,6.6797320000000004
castles_pro,G001005015,6.676196
castles_pro,G001779585,6.302447
castles_pro,G001872505,6.287732999999999
castles_pro,G001781095,6.193525999999999
castles_pro,G001781625,6.095578
castles_pro,G001189195,6.4239559999999996
castles_pro,G001189215,6.445245999999999
castles_pro,G001189075,6.121445999999999
castles_pro,G001189095,6.061207
castles_pro,G001004755,6.4865
castles_pro,G001775435,6.450343
castles_pro,G001004665,6.113834000000001
castles_pro,G001775445,5.825494
castles_pro,G001775475,5.570593
castles_pro,G001779615,4.81121
castles_pro,G001781415,6.532788999999999
castles_pro,G001781805,6.570557999999999
castles_pro,G001783435,6.335019999999999
castles_pro,G001781375,6.223834999999999
castles_pro,G001567365,5.786480999999999
castles_pro,G001783565,5.579624
castles_pro,G001873485,5.432581
castles_pro,G001779595,5.5246189999999995
castles_pro,G001783525,5.531484
castles_pro,G001781255,5.903364
castles_pro,G001783515,5.903218
castles_pro,G001781205,5.806354
castles_pro,G000998805,5.583736
castles_pro,G000998045,5.576109
castles_pro,G001781435,5.191232
castles_pro,G001779665,5.16934
castles_pro,G001781525,5.293077
castles_pro,G001003845,3.1904239999999997
castles_pro,G001823495,5.135921
castles_pro,G001825075,5.135921
castles_pro,G001823535,5.145809
castles_pro,G001000595,5.077762999999999
castles_pro,G001873305,5.103829999999999
castles_pro,G000999475,5.263081
castles_pro,G000998425,5.269994
castles_pro,G000997825,5.039228
castles_pro,G001871765,4.606907
castles_pro,G000996605,4.490799999999999
castles_pro,G001823545,4.260031999999999
castles_pro,G001825065,4.260031999999999
castles_pro,G000997715,4.481934
castles_pro,G001823505,3.9923619999999995
castles_pro,G001819055,5.274985
castles_pro,G001819035,5.2749820000000005
castles_pro,G001819095,5.773262
castles_pro,G001818975,4.77804
castles_pro,G001818995,4.406804
castles_pro,G001821435,4.662801
castles_pro,G001821385,4.651514
castles_pro,G001821395,4.699099
castles_pro,G001818945,4.701875
castles_pro,G000999395,4.2934470000000005
castles_pro,G001819135,3.9664559999999995
castles_pro,G001819075,4.541486
castles_pro,G001819015,4.5414509999999995
castles_pro,G001785695,5.872322000000001
castles_pro,G001785275,5.872322000000001
castles_pro,G001786885,5.872324000000002
castles_pro,G001786045,5.872324000000002
castles_pro,G001786195,5.872324000000002
castles_pro,G001785895,5.872498000000001
castles_pro,G001785465,5.872709
castles_pro,G000994675,5.899368
castles_pro,G001785985,5.501194
castles_pro,G001786805,5.332535
castles_pro,G000990145,5.693872
castles_pro,G000991975,5.709872
castles_pro,G001785785,5.654553999999999
castles_pro,G001785545,5.817743999999999
castles_pro,G001785675,5.692102
castles_pro,G001786175,5.671138
castles_pro,G000995805,5.818591
castles_pro,G000994625,5.843928999999999
castles_pro,G001786905,5.931016999999999
castles_pro,G000994305,5.8104819999999995
castles_pro,G000994515,6.065505999999999
castles_pro,G000994485,5.489171999999999
castles_pro,G001785295,5.047853999999999
castles_pro,G001786745,4.938560999999999
castles_pro,G001786795,4.970301
castles_pro,G001787245,5.701752999999999
castles_pro,G000995945,5.6946889999999994
castles_pro,G001786735,5.481858999999999
castles_pro,G000994705,5.155444999999999
castles_pro,G000999185,5.501522999999999
castles_pro,G000999925,5.585463999999999
castles_pro,G001000035,5.587541999999999
castles_pro,G000996985,5.6154449999999985
castles_pro,G000997645,5.597749999999999
castles_pro,G000998465,5.195564999999999
castles_pro,G001786125,5.311653
castles_pro,G001786965,5.3131569999999995
castles_pro,G001787125,5.335642
castles_pro,G001785615,4.958165
castles_pro,G001786055,5.213393
castles_pro,G001785595,5.214852
castles_pro,G001785515,5.054646999999999
castles_pro,G000990665,5.0710939999999995
castles_pro,G000993105,4.966195999999999
castles_pro,G001785805,4.7755529999999995
castles_pro,G001785815,4.801619
castles_pro,G000993955,4.2886489999999995
castles_pro,G001786225,4.321088
castles_pro,G000991655,6.205704
castles_pro,G000991335,6.173649999999999
castles_pro,G000991845,5.497774000000001
castles_pro,G000991285,5.399131
castles_pro,G000991405,5.104934
castles_pro,G000991485,5.103946
castles_pro,G000992205,5.100747
castles_pro,G000991735,5.159792
castles_pro,G000992005,5.043076
castles_pro,G001786355,5.0640350000000005
castles_pro,G001786255,4.986242
castles_pro,G001786325,4.965744000000001
castles_pro,G000990275,5.699392
castles_pro,G000990325,5.691215999999999
castles_pro,G000990965,4.953326
castles_pro,G000990495,4.933081
castles_pro,G001785485,4.315291
castles_pro,G001785415,3.7947949999999997
castles_pro,G001786095,3.6020179999999997
castles_pro,G000998905,4.726926
castles_pro,G000994995,4.54231
castles_pro,G001823055,4.695232
castles_pro,G001890035,4.273788
castles_pro,G001824825,4.088216
castles_pro,G001004355,3.806898
castles_pro,G001004305,3.8072079999999997
castles_pro,G001825555,3.845674
castles_pro,G000993015,3.8468859999999996
castles_pro,G001825485,3.5285699999999998
castles_pro,G000996035,3.8071519999999994
castles_pro,G000993875,3.8046989999999994
castles_pro,G000995735,3.653907
castles_pro,G000993845,3.7696199999999997
castles_pro,G000994355,3.436886
castles_pro,G000997345,2.7403409999999995
castles_pro,G001778935,6.020718
castles_pro,G001780605,6.12145
castles_pro,G001780425,6.406462
castles_pro,G001778755,5.654955
castles_pro,G001778395,5.612660000000001
castles_pro,G001780725,5.612660000000001
castles_pro,G001778655,5.683741
castles_pro,G000998125,5.068480999999999
castles_pro,G001778415,5.195568
castles_pro,G001002485,4.569326
castles_pro,G001000285,4.422287
castles_pro,G001780645,4.553292
castles_pro,G001778465,4.419188999999999
castles_pro,G001778635,4.378169
castles_pro,G001778435,4.398092000000001
castles_pro,G001778615,4.398092000000001
castles_pro,G001780595,4.3982280000000005
castles_pro,G000999145,4.457202
castles_pro,G000999085,4.3381229999999995
castles_pro,G001000005,4.327677
castles_pro,G001001285,4.330683
castles_pro,G000994865,4.374948
castles_pro,G000998195,4.316043
castles_pro,G001780565,4.677649
castles_pro,G001778955,4.681089
castles_pro,G001778555,4.548156
castles_pro,G001778875,4.540274
castles_pro,G001000585,4.590494
castles_pro,G001778735,4.177707
castles_pro,G001780695,4.471693
castles_pro,G001780445,4.584611000000001
castles_pro,G001778595,4.447413
castles_pro,G001780515,3.7543290000000002
castles_pro,G001778705,4.514799
castles_pro,G001780495,4.515078
castles_pro,G001778905,4.599655
castles_pro,G001780705,4.463913
castles_pro,G001778545,4.484068
castles_pro,G001780535,4.496956
castles_pro,G001780635,5.546141999999999
castles_pro,G001780475,5.517651999999998
castles_pro,G001780555,4.961903999999999
castles_pro,G001780415,5.268370999999999
castles_pro,G001780775,4.30384
castles_pro,G001778855,4.254534
castles_pro,G001778665,4.6199699999999995
castles_pro,G001778535,4.996498
castles_pro,G001778775,4.303008999999999
castles_pro,G001778975,4.176950999999999
castles_pro,G001819395,3.7630109999999997
castles_pro,G001820815,3.8056349999999997
castles_pro,G001822475,2.94493
castles_pro,G001821685,3.37496
castles_pro,G001819855,3.391146
castles_pro,G001821755,3.769797
castles_pro,G001003085,2.7063219999999997
castles_pro,G001819905,2.6751489999999998
castles_pro,G001821795,2.653445
castles_pro,G001819815,3.961909
castles_pro,G001819735,3.958285
castles_pro,G001819785,3.8007039999999996
castles_pro,G001821725,3.404274
castles_pro,G001819875,3.338246
castles_pro,G001820565,5.134256000000001
castles_pro,G001820685,5.1600470000000005
castles_pro,G001003045,4.112513
castles_pro,G001822325,3.876464
castles_pro,G001822415,3.798587
castles_pro,G001820775,3.6893689999999997
castles_pro,G000998135,3.697777
castles_pro,G001822305,3.704945
castles_pro,G001820675,3.36984
castles_pro,G001820715,3.697712
castles_pro,G001820635,3.6819029999999997
castles_pro,G001822385,3.0844339999999995
castles_pro,G001820755,3.0894249999999994
castles_pro,G001820725,3.6461459999999994
castles_pro,G001822295,3.6394849999999996
castles_pro,G001822375,3.730568
castles_pro,G001822455,3.720974
castles_pro,G001001625,3.69394
castles_pro,G001822345,3.710992
castles_pro,G001822215,3.662146
castles_pro,G001004435,3.804244
castles_pro,G001004285,3.7978310000000004
castles_pro,G001822425,3.376752
castles_pro,G001820595,2.906905
castles_pro,G001817875,3.8185360000000004
castles_pro,G001817915,3.8227270000000004
castles_pro,G001817995,4.023022
castles_pro,G001818675,4.02161
castles_pro,G001818695,4.067223
castles_pro,G001817975,4.053264
castles_pro,G001818705,3.500277
castles_pro,G001793855,3.6934900000000006
castles_pro,G001002005,3.6937890000000007
castles_pro,G001818535,3.9742050000000004
castles_pro,G001818595,3.9887160000000006
castles_pro,G001818015,3.8837570000000006
castles_pro,G001817925,3.8894970000000004
castles_pro,G001818655,4.8086590000000005
castles_pro,G001818545,4.808352000000001
castles_pro,G001004965,4.194648000000001
castles_pro,G001005035,4.010496
castles_pro,G001818895,3.6636520000000004
castles_pro,G001818615,3.6045330000000004
castles_pro,G001818625,3.605592
castles_pro,G001819945,3.5703910000000003
castles_pro,G001821355,4.454727999999999
castles_pro,G001821375,4.4657599999999995
castles_pro,G001818915,3.90679
castles_pro,G001817675,4.742739
castles_pro,G001817805,4.701007000000001
castles_pro,G001817715,4.128845
castles_pro,G001817755,3.581219
castles_pro,G001817635,4.388274
castles_pro,G001002165,4.387729
castles_pro,G001817685,3.785251
castles_pro,G001817735,3.324583
castles_pro,G000998475,4.779599
castles_pro,G001029635,4.932033
castles_pro,G001000945,4.806394999999999
castles_pro,G001002795,4.877149
castles_pro,G001003095,4.45954
castles_pro,G001002585,4.382631
castles_pro,G001000305,4.601611999999999
castles_pro,G001003425,4.144528
castles_pro,G001003645,4.055218
castles_pro,G001793945,4.130101000000001
castles_pro,G001793935,4.130101000000001
castles_pro,G001793975,4.154526000000001
castles_pro,G001793895,4.079041
castles_pro,G000993695,4.148218
castles_pro,G001000675,4.148596
castles_pro,G001001115,3.313514
castles_pro,G000996445,3.311965
castles_pro,G001793865,4.108845
castles_pro,G001793815,4.106788
castles_pro,G001000105,3.453339
castles_pro,G001779535,4.213261
castles_pro,G001779555,4.258991
castles_pro,G001002015,4.288253
castles_pro,G001004105,4.073347
castles_pro,G001003525,4.070309
castles_pro,G001779475,3.650563
castles_pro,G001779505,3.651242
castles_pro,G001779575,3.143063
castles_pro,G001824435,3.383222
castles_pro,G001824395,3.375649
castles_pro,G001001795,3.166298
castles_pro,G001872485,3.136879
castles_pro,G001002095,3.092814
castles_pro,G001817215,3.09956
castles_pro,G001774165,3.5955580000000005
castles_pro,G001775915,3.5955580000000005
castles_pro,G001774215,3.597112
castles_pro,G001775885,3.8476990000000004
castles_pro,G000996315,3.4127300000000003
castles_pro,G000999665,3.418987
castles_pro,G000999325,3.315417
castles_pro,G000995795,3.1817079999999995
castles_pro,G000999865,3.2344209999999998
castles_pro,G000998315,5.340057
castles_pro,G000998395,5.129706999999999
castles_pro,G000998845,3.3946149999999995
castles_pro,G000994805,3.2647289999999995
castles_pro,G001774195,3.380419
castles_pro,G001775785,2.911889
castles_pro,G001774055,3.2964789999999997
castles_pro,G001774005,3.2472789999999994
castles_pro,G001774075,3.4558419999999996
castles_pro,G001774135,2.933703
castles_pro,G001775935,3.038731
castles_pro,G000991445,3.288954
castles_pro,G000992505,3.099787
castles_pro,G000992485,3.015244
castles_pro,G000992345,2.937492
castles_pro,G000992135,3.0879070000000004
castles_pro,G001774035,3.2144959999999996
castles_pro,G001774085,3.2151859999999997
castles_pro,G001775835,3.2980869999999998
castles_pro,G001773975,2.642803
castles_pro,G001794125,3.640618000000001
castles_pro,G001794695,3.6406190000000005
castles_pro,G001794575,3.6826780000000006
castles_pro,G001795855,3.6279250000000003
castles_pro,G001794385,3.7156430000000005
castles_pro,G001794735,3.5360600000000004
castles_pro,G001794055,3.561343
castles_pro,G001794675,3.564986
castles_pro,G001794065,3.469434
castles_pro,G001795975,3.473437
castles_pro,G001795625,5.3794830000000005
castles_pro,G001794435,5.523788
castles_pro,G001794145,3.614821
castles_pro,G001794105,4.056679
castles_pro,G001795615,4.072775
castles_pro,G001794375,4.572009
castles_pro,G001794095,4.542752000000001
castles_pro,G001795735,4.7232140000000005
castles_pro,G001795585,4.307834000000001
castles_pro,G001794555,4.2573680000000005
castles_pro,G001795825,4.285485
castles_pro,G001794285,4.593228
castles_pro,G001794635,4.603445
castles_pro,G001794295,3.6183110000000003
castles_pro,G001794015,3.1749340000000004
castles_pro,G001795655,3.909727
castles_pro,G001794215,3.8645270000000003
castles_pro,G001794475,3.6359660000000003
castles_pro,G000994085,3.5944480000000003
castles_pro,G001794755,4.2974060000000005
castles_pro,G001794485,4.1904650000000006
castles_pro,G001795875,4.779413
castles_pro,G001794595,3.513904
castles_pro,G001795695,3.180644
castles_pro,G001794025,3.144662
castles_pro,G001795665,3.667073
castles_pro,G001794515,3.546531
castles_pro,G001795795,3.42786
castles_pro,G001795715,2.830143
castles_pro,G001794195,2.838473
castles_pro,G001794605,3.528303
castles_pro,G001795775,3.504757
castles_pro,G001824315,3.021651
castles_pro,G001824375,2.888508
castles_pro,G001825495,2.881982
castles_pro,G001303125,4.644431
castles_pro,G001873405,4.606602
castles_pro,G001872265,4.629893999999999
castles_pro,G000398025,4.488637999999999
castles_pro,G001821455,3.5801089999999993
castles_pro,G001302985,3.4885929999999994
castles_pro,G001823315,3.4688749999999993
castles_pro,G001819295,3.3305219999999993
castles_pro,G001819335,3.583773999999999
castles_pro,G001819315,4.914552
castles_pro,G000992685,4.914751999999999
castles_pro,G000993375,3.7381099999999994
castles_pro,G001819345,3.7736029999999996
castles_pro,G001819255,3.8611219999999995
castles_pro,G001821575,3.4335939999999994
castles_pro,G001823375,4.19386
castles_pro,G001824885,3.7988
castles_pro,G001824925,3.801312
castles_pro,G001003225,3.693033
castles_pro,G001823415,3.8641069999999997
castles_pro,G001825005,4.002835
castles_pro,G001823155,4.0100679999999995
castles_pro,G001824985,3.576942
castles_pro,G001823295,4.044205
castles_pro,G001823165,4.060915
castles_pro,G001823235,3.512043
castles_pro,G001003785,3.6891599999999998
castles_pro,G001003905,3.6891529999999997
castles_pro,G001004055,3.8026569999999995
castles_pro,G001822135,4.986458000000001
castles_pro,G001820405,4.986458000000001
castles_pro,G001822075,4.986458000000001
castles_pro,G001820535,4.986457000000001
castles_pro,G001820295,4.986499
castles_pro,G001820445,5.038247
castles_pro,G001820395,5.2538350000000005
castles_pro,G001820325,5.027317
castles_pro,G001820225,4.497039
castles_pro,G001821925,4.730104
castles_pro,G001820555,3.843735
castles_pro,G001822155,3.88896
castles_pro,G001820515,4.321848
castles_pro,G001820475,4.318385999999999
castles_pro,G001822165,4.050443
castles_pro,G000992015,3.9610099999999995
castles_pro,G000989435,3.912442
castles_pro,G001820355,3.928886
castles_pro,G001820115,4.207233
castles_pro,G001820305,4.2167509999999995
castles_pro,G001821935,4.178773
castles_pro,G001820175,3.5395499999999998
castles_pro,G001820135,3.9840189999999995
castles_pro,G000989665,3.9796369999999994
castles_pro,G001820095,3.866148
castles_pro,G001822005,3.867638
castles_pro,G001820145,3.656919
castles_pro,G001872425,3.0793049999999997
castles_pro,G001872225,3.2590939999999993
castles_pro,G000991295,2.383304
castles_pro,G001821835,3.229839
castles_pro,G001820055,3.066437
castles_pro,G001821845,3.0968220000000004
castles_pro,G001819975,3.246157
castles_pro,G001819985,3.0718609999999997
castles_pro,G001821805,3.0885659999999997
castles_pro,G000996085,2.637415
castles_pro,G000993865,2.6826479999999995
castles_pro,G001822895,2.6730379999999996
castles_pro,G001822815,2.8665629999999993
castles_pro,G001822905,2.6556439999999992
castles_pro,G001822865,2.7202179999999996
castles_pro,G001822835,2.9378260000000003
castles_pro,G001822935,2.9356310000000003
castles_pro,G001819635,3.237583
castles_pro,G001000145,3.2827689999999996
castles_pro,G000998935,3.1614720000000003
castles_pro,G000997475,3.1603220000000003
castles_pro,G001872385,2.863033
castles_pro,G001819495,2.851691
castles_pro,G001819475,2.434541
castles_pro,G001873495,2.282495
castles_pro,G001819535,2.3411929999999996
castles_pro,G001872305,2.513471
castles_pro,G000992445,2.284675
castles_pro,G001003325,2.026192
castles_pro,G001824325,2.02351
castles_pro,G000991245,3.5365619999999995
castles_pro,G000990595,3.5353679999999996
castles_pro,G000991495,3.410262
castles_pro,G000991525,3.430404
castles_pro,G000992325,3.284388
castles_pro,G000991645,3.5180069999999994
castles_pro,G000991325,3.3926119999999993
castles_pro,G000991815,3.3733289999999996
castles_pro,G000992565,3.278301
castles_pro,G000992165,3.3020199999999997
castles_pro,G001001345,3.1969089999999993
castles_pro,G001001155,3.1680439999999996
castles_pro,G001003065,3.3272019999999993
castles_pro,G001003855,3.324683999999999
castles_pro,G000990885,3.290103999999999
castles_pro,G000990515,3.3161399999999994
castles_pro,G000990945,3.224503999999999
castles_pro,G000990485,3.2981259999999994
castles_pro,G001786615,2.767098
castles_pro,G001784725,2.808448
castles_pro,G001784715,3.1337729999999993
castles_pro,G001784695,3.1232349999999993
castles_pro,G001873875,3.0017349999999996
castles_pro,G001873245,2.9449029999999996
castles_pro,G001786575,2.5848099999999996
castles_pro,G001784965,3.943779
castles_pro,G001784805,3.711139
castles_pro,G000990805,3.2757639999999997
castles_pro,G001784915,2.942739
castles_pro,G000991855,2.848543
castles_pro,G000991935,2.859746
castles_pro,G001784815,2.453715
castles_pro,G000995125,2.3382519999999998
castles_pro,G001001525,3.1873689999999995
castles_pro,G000995965,3.2051669999999994
castles_pro,G001784895,3.2923059999999995
castles_pro,G001000395,3.1185729999999996
castles_pro,G001784955,2.9886
castles_pro,G001785005,2.978927
castles_pro,G001784795,2.772067
castles_pro,G000999765,2.696504
castles_pro,G001784885,3.2243399999999998
castles_pro,G001784875,3.212604
castles_pro,G001784975,3.604304
castles_pro,G001784775,2.633743
castles_pro,G001791305,4.156899
castles_pro,G001791455,4.156229000000001
castles_pro,G001790825,4.166555
castles_pro,G001791205,4.253198
castles_pro,G001791565,4.039749
castles_pro,G001790985,3.981414
castles_pro,G001791715,3.791952
castles_pro,G001004575,3.517936
castles_pro,G000993535,3.5202350000000004
castles_pro,G001002565,3.804776
castles_pro,G001002765,3.801956
castles_pro,G001791725,3.732944
castles_pro,G001791645,3.712617
castles_pro,G001791735,3.717275
castles_pro,G000996715,5.483339
castles_pro,G000996355,5.445805
castles_pro,G000994285,3.961849
castles_pro,G000995915,3.797103
castles_pro,G001001645,3.798718
castles_pro,G001791065,3.091434
castles_pro,G000994165,5.688344000000001
castles_pro,G000997055,5.561910000000001
castles_pro,G000996525,6.658294000000001
castles_pro,G000996685,6.563747
castles_pro,G000996765,5.79976
castles_pro,G000998515,3.9722520000000006
castles_pro,G000995215,5.819903
castles_pro,G000997445,5.851051
castles_pro,G000997065,3.9778850000000006
castles_pro,G001791655,4.092282
castles_pro,G000997135,3.7647700000000004
castles_pro,G001791635,3.7052630000000004
castles_pro,G001004485,3.305219
castles_pro,G001791505,3.53663
castles_pro,G001791035,3.537007
castles_pro,G001791335,3.7442990000000003
castles_pro,G001791145,3.387986
castles_pro,G001791275,3.3916820000000003
castles_pro,G001791745,3.472875
castles_pro,G001872545,3.470027
castles_pro,G001303185,3.125718
castles_pro,G001791135,2.874176
castles_pro,G001791115,2.7236849999999997
castles_pro,G001791415,3.655615
castles_pro,G001790815,3.6551240000000003
castles_pro,G001791295,3.156628
castles_pro,G001791555,3.0902730000000003
castles_pro,G001791195,3.027979
castles_pro,G001791005,3.11303
castles_pro,G001001845,3.1386670000000003
castles_pro,G001001705,3.0559460000000005
castles_pro,G000998635,4.084016999999999
castles_pro,G000999365,4.124821
castles_pro,G001000125,4.039273
castles_pro,G000996965,4.020141
castles_pro,G001871445,3.752122
castles_pro,G001783045,3.843115
castles_pro,G001784285,3.843121
castles_pro,G001783105,4.021287
castles_pro,G001784275,3.5938019999999997
castles_pro,G001784325,4.845582
castles_pro,G001782935,4.8879280000000005
castles_pro,G001782805,4.038742
castles_pro,G001782895,4.9002609999999995
castles_pro,G001871435,3.6000029999999996
castles_pro,G001783255,3.5982969999999996
castles_pro,G001783185,4.230998
castles_pro,G001784365,4.032477
castles_pro,G001784395,4.137186
castles_pro,G001783095,4.0850990000000005
castles_pro,G001784355,3.968983
castles_pro,G001782825,4.131217999999999
castles_pro,G001782875,4.564178999999999
castles_pro,G001782955,4.152359
castles_pro,G001784315,3.924733
castles_pro,G001782905,3.4307179999999997
castles_pro,G001782965,3.736662
castles_pro,G001783015,3.7039489999999997
castles_pro,G001783065,3.711423
castles_pro,G001784235,3.774658
castles_pro,G000990355,3.3079579999999997
castles_pro,G000992085,3.912684
castles_pro,G001784435,3.769047
castles_pro,G001784455,3.5055240000000003
castles_pro,G001783135,3.334645
castles_pro,G001783035,3.7610520000000003
castles_pro,G001784255,3.7683500000000003
castles_pro,G001783215,3.771395
castles_pro,G001783315,3.774786
castles_pro,G001791475,2.803528
castles_pro,G001782815,3.5553150000000002
castles_pro,G001782975,3.5465800000000005
castles_pro,G001783145,3.4290640000000003
castles_pro,G000996105,3.4252010000000004
castles_pro,G000996735,2.8833390000000003
castles_pro,G001001925,3.5630460000000004
castles_pro,G001001655,3.5868570000000006
castles_pro,G001778195,2.469043
castles_pro,G001791385,2.8336580000000002
castles_pro,G001790975,2.8578750000000004
castles_pro,G001791155,2.894556
castles_pro,G001791535,2.633786
castles_pro,G001002965,2.677122
castles_pro,G001791425,2.36332
castles_pro,G001873525,2.933839
castles_pro,G000992575,4.944724000000001
castles_pro,G000992665,4.944724000000001
castles_pro,G000992745,3.561884
castles_pro,G000992375,3.270596
castles_pro,G000992615,3.43744
castles_pro,G000992765,3.43744
castles_pro,G001778165,3.221726
castles_pro,G001780275,3.121705
castles_pro,G001778255,3.2061379999999997
castles_pro,G000997945,3.35407
castles_pro,G001780215,3.38803
castles_pro,G001778055,2.973892
castles_pro,G001873515,2.679546
castles_pro,G000995135,2.7436490000000004
castles_pro,G001871165,2.7867180000000005
castles_pro,G000999715,2.7560610000000003
castles_pro,G001871235,2.7631620000000003
castles_pro,G001778085,3.1026040000000004
castles_pro,G001778285,3.105125
castles_pro,G001780235,2.6644650000000003
castles_pro,G001778075,3.1514010000000003
castles_pro,G001778235,3.118838
castles_pro,G001778155,2.9934550000000004
castles_pro,G001780315,3.0372410000000003
castles_pro,G000996245,3.1984310000000002
castles_pro,G000993485,3.1998070000000003
castles_pro,G000992955,3.0002750000000002
castles_pro,G001778275,2.6143920000000005
castles_pro,G001817255,2.5219500000000004
castles_pro,G001817265,2.507508
castles_pro,G001817415,3.299644
castles_pro,G001817305,3.274056
castles_pro,G001817495,3.4393190000000002
castles_pro,G001817585,3.418416
castles_pro,G001817575,3.2430309999999998
castles_pro,G001817345,3.165354
castles_pro,G001817385,2.720162
castles_pro,G000992395,2.506097
castles_pro,G001817505,2.4552760000000005
castles_pro,G001818475,3.2480749999999996
castles_pro,G001001205,3.2636269999999996
castles_pro,G001001425,3.280915
castles_pro,G000999255,2.871827
castles_pro,G001818855,3.007404
castles_pro,G001818835,2.523397
castles_pro,G001872245,2.562602
castles_pro,G001818495,3.3095420000000004
castles_pro,G001818445,3.312164
castles_pro,G000991205,2.802707
castles_pro,G001818395,3.42389
castles_pro,G001818365,3.447212
castles_pro,G001000025,2.423327
castles_pro,G000999675,2.2610870000000003
castles_pro,G001000185,2.3271290000000002
castles_pro,G001822975,2.258084
castles_pro,G001824755,2.3805950000000005
castles_pro,G000995845,2.379551
castles_pro,G000998975,2.2261580000000003
castles_pro,G001823015,2.1264000000000003
castles_pro,G001781935,3.371554
castles_pro,G001783635,3.485213
castles_pro,G001783645,3.4743160000000004
castles_pro,G000998185,3.385367
castles_pro,G001783595,2.774084
